event_id,timestamp,machine_id,operator_id,task_id,site_id,event_type,severity,machine_speed_kmh,machine_state,distance_to_person_m,distance_to_vehicle_m,distance_to_obstacle_m,seatbelt_status,duration_seconds,resolved
SE000528,2025-01-17 15:05:00,M0007,OP0021,T00448,ST012,PERSON_PROXIMITY,MEDIUM,2.7,WORKING,2.8,,,FASTENED,46,True
SE000529,2025-03-18 07:33:00,M0033,OP0011,T00449,ST001,HARSH_BRAKING,LOW,2.2,REVERSING,,,,FASTENED,2,True
SE000530,2025-03-18 10:57:00,M0033,OP0011,T00449,ST001,SEATBELT_VIOLATION,LOW,3.0,WORKING,,,,UNFASTENED,131,True
SE000531,2025-07-24 15:04:00,M0027,OP0049,T00450,ST015,SEATBELT_VIOLATION,LOW,1.7,DIGGING,,,,UNFASTENED,68,True
SE000532,2025-07-24 16:10:00,M0027,OP0049,T00450,ST015,SEATBELT_VIOLATION,MEDIUM,2.8,LOADING,,,,UNFASTENED,142,True
SE000533,2025-02-22 11:14:00,M0019,OP0008,T00452,ST002,PERSON_PROXIMITY,MEDIUM,2.5,LOADING,3.3,,,FASTENED,47,True
SE000534,2025-02-22 11:28:00,M0019,OP0008,T00452,ST002,SEATBELT_VIOLATION,LOW,2.0,DIGGING,,,,UNFASTENED,99,False
SE000535,2025-02-22 11:56:00,M0019,OP0008,T00452,ST002,PERSON_PROXIMITY,MEDIUM,3.0,DUMPING,2.6,,,FASTENED,20,False
SE000536,2025-02-22 13:08:00,M0019,OP0008,T00452,ST002,PERSON_PROXIMITY,HIGH,2.3,DIGGING,1.6,,,FASTENED,38,True
SE000537,2025-03-30 09:37:00,M0031,OP0026,T00453,ST002,VEHICLE_PROXIMITY,HIGH,1.5,DUMPING,,2.0,,FASTENED,18,True
SE000538,2025-03-30 09:48:00,M0031,OP0026,T00453,ST002,PERSON_PROXIMITY,HIGH,12.4,TRAVELING,2.3,,,FASTENED,54,True
SE000539,2025-03-30 11:06:00,M0031,OP0026,T00453,ST002,SEATBELT_VIOLATION,LOW,2.4,LOADING,,,,UNFASTENED,13,False
SE000540,2025-04-13 16:18:00,M0036,OP0055,T00455,ST006,OBSTACLE_PROXIMITY,HIGH,7.9,TRAVELING,,,1.0,FASTENED,25,True
SE000541,2025-04-13 16:32:00,M0036,OP0055,T00455,ST006,SEATBELT_VIOLATION,MEDIUM,7.2,TRAVELING,,,,UNFASTENED,36,True
SE000542,2025-04-13 17:38:00,M0036,OP0055,T00455,ST006,UNSAFE_REVERSING,LOW,5.3,REVERSING,,,,FASTENED,7,False
SE000543,2025-04-13 18:42:00,M0036,OP0055,T00455,ST006,PERSON_PROXIMITY,MEDIUM,1.8,DUMPING,3.7,,,FASTENED,28,True
SE000544,2025-02-18 09:00:00,M0017,OP0039,T00459,ST015,SEATBELT_VIOLATION,LOW,1.3,WORKING,,,,UNFASTENED,143,True
SE000545,2025-09-19 10:44:00,M0040,OP0020,T00460,ST002,SEATBELT_VIOLATION,MEDIUM,8.8,REVERSING,,,,UNFASTENED,140,False
SE000546,2025-09-05 15:44:00,M0018,OP0005,T00465,ST014,SEATBELT_VIOLATION,LOW,2.9,DIGGING,,,,UNFASTENED,33,True
SE000547,2025-09-05 16:53:00,M0018,OP0005,T00465,ST014,OBSTACLE_PROXIMITY,MEDIUM,2.1,DIGGING,,,4.6,FASTENED,46,True
SE000548,2025-01-10 14:37:00,M0013,OP0007,T00467,ST007,SEATBELT_VIOLATION,LOW,3.0,DIGGING,,,,UNFASTENED,43,True
SE000549,2025-01-10 16:20:00,M0013,OP0007,T00467,ST007,SEATBELT_VIOLATION,LOW,0.3,WORKING,,,,UNFASTENED,169,True
SE000550,2025-08-27 15:33:00,M0037,OP0019,T00468,ST005,SEATBELT_VIOLATION,MEDIUM,2.9,WORKING,,,,UNFASTENED,109,False
SE000551,2025-08-27 16:10:00,M0037,OP0019,T00468,ST005,SEATBELT_VIOLATION,HIGH,1.7,WORKING,,,,UNFASTENED,153,True
SE000552,2025-08-27 17:35:00,M0037,OP0019,T00468,ST005,SEATBELT_VIOLATION,MEDIUM,1.8,WORKING,,,,UNFASTENED,32,True
SE000553,2025-04-10 13:48:00,M0031,OP0036,T00469,ST002,SEATBELT_VIOLATION,HIGH,0.6,LOADING,,,,UNFASTENED,140,False
SE000554,2025-04-10 13:59:00,M0031,OP0036,T00469,ST002,UNSAFE_REVERSING,MEDIUM,2.2,REVERSING,,,,FASTENED,11,True
SE000555,2025-04-10 14:05:00,M0031,OP0036,T00469,ST002,SEATBELT_VIOLATION,LOW,1.2,DUMPING,,,,UNFASTENED,50,True
SE000556,2025-02-01 11:50:00,M0038,OP0050,T00470,ST004,HARSH_BRAKING,LOW,3.4,REVERSING,,,,FASTENED,4,True
SE000557,2025-02-01 12:08:00,M0038,OP0050,T00470,ST004,SEATBELT_VIOLATION,LOW,0.6,DUMPING,,,,UNFASTENED,179,True
SE000558,2025-07-03 10:30:00,M0018,OP0049,T00471,ST014,SEATBELT_VIOLATION,MEDIUM,0.7,WORKING,,,,UNFASTENED,149,True
SE000559,2025-08-28 10:50:00,M0033,OP0010,T00472,ST001,HARSH_BRAKING,LOW,12.8,TRAVELING,,,,FASTENED,8,True
SE000560,2025-09-24 17:08:00,M0001,OP0050,T00474,ST007,HARSH_BRAKING,LOW,4.7,REVERSING,,,,FASTENED,8,True
SE000561,2025-09-02 18:06:00,M0034,OP0006,T00484,ST014,SEATBELT_VIOLATION,LOW,1.8,DIGGING,,,,UNFASTENED,104,True
SE000562,2025-06-29 11:28:00,M0022,OP0048,T00487,ST002,OVERSPEED,HIGH,53.2,TRAVELING,,,,FASTENED,17,True
SE000563,2025-06-29 15:08:00,M0022,OP0048,T00487,ST002,VEHICLE_PROXIMITY,HIGH,15.5,TRAVELING,,1.2,,FASTENED,28,True
SE000564,2025-08-22 09:34:00,M0021,OP0042,T00488,ST014,SEATBELT_VIOLATION,MEDIUM,10.3,TRAVELING,,,,UNFASTENED,30,True
SE000565,2025-06-12 11:16:00,M0031,OP0021,T00493,ST002,VEHICLE_PROXIMITY,MEDIUM,2.6,WORKING,,4.4,,FASTENED,46,True
SE000566,2025-08-21 11:50:00,M0022,OP0035,T00494,ST002,HARSH_BRAKING,LOW,32.1,TRAVELING,,,,FASTENED,6,True
SE000567,2025-01-07 11:34:00,M0021,OP0052,T00495,ST014,SEATBELT_VIOLATION,MEDIUM,15.6,TRAVELING,,,,UNFASTENED,115,True
SE000568,2025-01-07 11:49:00,M0021,OP0052,T00495,ST014,SEATBELT_VIOLATION,MEDIUM,17.1,TRAVELING,,,,UNFASTENED,173,True
SE000569,2025-01-07 11:57:00,M0021,OP0052,T00495,ST014,SEATBELT_VIOLATION,HIGH,0.8,WORKING,,,,UNFASTENED,142,True
SE000570,2025-01-07 12:51:00,M0021,OP0052,T00495,ST014,SEATBELT_VIOLATION,MEDIUM,0.7,WORKING,,,,UNFASTENED,151,True
SE000571,2025-01-07 13:08:00,M0021,OP0052,T00495,ST014,SEATBELT_VIOLATION,LOW,16.9,TRAVELING,,,,UNFASTENED,56,True
SE000572,2025-01-07 13:12:00,M0021,OP0052,T00495,ST014,SEATBELT_VIOLATION,MEDIUM,15.6,TRAVELING,,,,UNFASTENED,79,True
SE000573,2025-01-07 13:42:00,M0021,OP0052,T00495,ST014,SEATBELT_VIOLATION,LOW,11.1,TRAVELING,,,,UNFASTENED,94,True
SE000574,2025-01-07 14:44:00,M0021,OP0052,T00495,ST014,SEATBELT_VIOLATION,MEDIUM,13.4,TRAVELING,,,,UNFASTENED,108,False
SE000575,2025-01-19 12:35:00,M0042,OP0048,T00496,ST011,SEATBELT_VIOLATION,HIGH,0.4,DUMPING,,,,UNFASTENED,101,True
SE000576,2025-08-15 15:56:00,M0007,OP0014,T00499,ST012,PERSON_PROXIMITY,MEDIUM,2.0,WORKING,3.5,,,FASTENED,56,True
SE000577,2025-08-13 13:30:00,M0002,OP0031,T00502,ST007,HARSH_BRAKING,LOW,10.8,TRAVELING,,,,FASTENED,3,True
SE000578,2025-08-13 14:55:00,M0002,OP0031,T00502,ST007,OVERSPEED,MEDIUM,28.7,TRAVELING,,,,FASTENED,38,True
SE000579,2025-08-13 15:38:00,M0002,OP0031,T00502,ST007,SEATBELT_VIOLATION,LOW,14.8,TRAVELING,,,,UNFASTENED,118,True
SE000580,2025-08-13 16:50:00,M0002,OP0031,T00502,ST007,SEATBELT_VIOLATION,MEDIUM,2.1,WORKING,,,,UNFASTENED,52,True
SE000581,2025-09-29 10:51:00,M0011,OP0020,T00507,ST003,SEATBELT_VIOLATION,HIGH,1.3,DIGGING,,,,UNFASTENED,58,False
SE000582,2025-09-29 11:22:00,M0011,OP0020,T00507,ST003,SEATBELT_VIOLATION,MEDIUM,2.5,DUMPING,,,,UNFASTENED,79,True
SE000583,2025-04-14 09:16:00,M0030,OP0041,T00509,ST009,VEHICLE_PROXIMITY,MEDIUM,1.2,DIGGING,,4.0,,FASTENED,44,True
SE000584,2025-04-14 11:03:00,M0030,OP0041,T00509,ST009,SEATBELT_VIOLATION,HIGH,1.7,LOADING,,,,UNFASTENED,72,True
SE000585,2025-04-14 12:23:00,M0030,OP0041,T00509,ST009,SEATBELT_VIOLATION,MEDIUM,0.6,LOADING,,,,UNFASTENED,33,True
SE000586,2025-05-16 10:37:00,M0038,OP0020,T00510,ST004,SEATBELT_VIOLATION,MEDIUM,3.0,WORKING,,,,UNFASTENED,164,True
SE000587,2025-05-16 11:06:00,M0038,OP0020,T00510,ST004,VEHICLE_PROXIMITY,LOW,0.2,WORKING,,8.8,,FASTENED,32,False
SE000588,2025-05-16 11:24:00,M0038,OP0020,T00510,ST004,SEATBELT_VIOLATION,LOW,2.2,DUMPING,,,,UNFASTENED,35,True
SE000589,2025-05-16 13:44:00,M0038,OP0020,T00510,ST004,SEATBELT_VIOLATION,MEDIUM,0.0,WORKING,,,,UNFASTENED,113,True
SE000590,2025-06-29 18:33:00,M0022,OP0050,T00511,ST002,SEATBELT_VIOLATION,MEDIUM,23.7,TRAVELING,,,,UNFASTENED,135,True
SE000591,2025-05-30 15:23:00,M0038,OP0027,T00513,ST004,SEATBELT_VIOLATION,LOW,1.1,WORKING,,,,UNFASTENED,133,True
SE000592,2025-05-30 18:03:00,M0038,OP0027,T00513,ST004,SEATBELT_VIOLATION,LOW,2.9,WORKING,,,,UNFASTENED,172,True
SE000593,2025-01-22 08:40:00,M0039,OP0022,T00514,ST003,SEATBELT_VIOLATION,MEDIUM,2.8,WORKING,,,,UNFASTENED,53,True
SE000594,2025-09-28 07:37:00,M0041,OP0029,T00517,ST008,SEATBELT_VIOLATION,LOW,11.4,TRAVELING,,,,UNFASTENED,36,True
SE000595,2025-01-01 07:53:00,M0014,OP0023,T00518,ST013,SEATBELT_VIOLATION,LOW,41.3,TRAVELING,,,,UNFASTENED,88,True
SE000596,2025-01-01 08:11:00,M0014,OP0023,T00518,ST013,UNSAFE_REVERSING,LOW,4.1,REVERSING,,,,FASTENED,5,False
SE000597,2025-01-01 08:20:00,M0014,OP0023,T00518,ST013,SEATBELT_VIOLATION,MEDIUM,2.5,LOADING,,,,UNFASTENED,81,False
SE000598,2025-04-11 15:37:00,M0038,OP0049,T00520,ST004,OVERSPEED,HIGH,13.7,TRAVELING,,,,FASTENED,7,False
SE000599,2025-04-11 15:48:00,M0038,OP0049,T00520,ST004,UNSAFE_REVERSING,MEDIUM,7.0,REVERSING,,,,FASTENED,6,True
SE000600,2025-04-11 16:15:00,M0038,OP0049,T00520,ST004,SEATBELT_VIOLATION,MEDIUM,7.4,TRAVELING,,,,UNFASTENED,123,True
SE000601,2025-04-11 17:38:00,M0038,OP0049,T00520,ST004,SEATBELT_VIOLATION,MEDIUM,3.0,REVERSING,,,,UNFASTENED,102,True
SE000602,2025-04-11 17:39:00,M0038,OP0049,T00520,ST004,SEATBELT_VIOLATION,MEDIUM,5.0,REVERSING,,,,UNFASTENED,91,False
SE000603,2025-03-10 08:02:00,M0015,OP0041,T00523,ST001,PERSON_PROXIMITY,LOW,2.9,WORKING,6.2,,,FASTENED,48,False
SE000604,2025-03-10 09:26:00,M0015,OP0041,T00523,ST001,PERSON_PROXIMITY,MEDIUM,2.9,DIGGING,4.5,,,FASTENED,3,False
SE000605,2025-03-10 09:32:00,M0015,OP0041,T00523,ST001,SEATBELT_VIOLATION,LOW,1.4,LOADING,,,,UNFASTENED,89,True
SE000606,2025-03-10 09:42:00,M0015,OP0041,T00523,ST001,PERSON_PROXIMITY,LOW,0.2,WORKING,8.6,,,FASTENED,34,True
SE000607,2025-03-10 10:13:00,M0015,OP0041,T00523,ST001,VEHICLE_PROXIMITY,LOW,0.4,DUMPING,,6.1,,FASTENED,3,True
SE000608,2025-03-10 10:24:00,M0015,OP0041,T00523,ST001,OBSTACLE_PROXIMITY,MEDIUM,3.5,REVERSING,,,4.0,FASTENED,43,True
SE000609,2025-03-10 13:46:00,M0017,OP0016,T00526,ST015,SEATBELT_VIOLATION,LOW,7.7,TRAVELING,,,,UNFASTENED,126,True
SE000610,2025-02-09 10:48:00,M0018,OP0029,T00527,ST014,SEATBELT_VIOLATION,MEDIUM,1.9,LOADING,,,,UNFASTENED,179,True
SE000611,2025-02-09 12:01:00,M0018,OP0029,T00527,ST014,PERSON_PROXIMITY,MEDIUM,0.9,DIGGING,2.9,,,FASTENED,46,True
SE000612,2025-05-12 10:17:00,M0041,OP0050,T00528,ST008,PERSON_PROXIMITY,HIGH,1.5,DIGGING,0.8,,,FASTENED,19,True
SE000613,2025-08-21 11:55:00,M0036,OP0045,T00533,ST006,OBSTACLE_PROXIMITY,LOW,4.1,REVERSING,,,7.9,FASTENED,13,True
SE000614,2025-08-21 12:46:00,M0036,OP0045,T00533,ST006,VEHICLE_PROXIMITY,LOW,7.8,TRAVELING,,8.6,,FASTENED,12,True
SE000615,2025-03-09 13:01:00,M0041,OP0007,T00534,ST008,SEATBELT_VIOLATION,MEDIUM,2.5,DIGGING,,,,UNFASTENED,104,True
SE000616,2025-03-09 13:03:00,M0041,OP0007,T00534,ST008,SEATBELT_VIOLATION,MEDIUM,0.5,DIGGING,,,,UNFASTENED,112,False
SE000617,2025-03-09 13:17:00,M0041,OP0007,T00534,ST008,SEATBELT_VIOLATION,HIGH,0.5,DIGGING,,,,UNFASTENED,161,True
SE000618,2025-08-03 19:33:00,M0029,OP0051,T00535,ST010,HARSH_BRAKING,LOW,3.2,TRAVELING,,,,FASTENED,5,True
SE000619,2025-08-16 10:53:00,M0011,OP0048,T00536,ST003,PERSON_PROXIMITY,HIGH,12.0,TRAVELING,2.3,,,FASTENED,5,True
SE000620,2025-04-28 11:16:00,M0012,OP0018,T00539,ST002,SEATBELT_VIOLATION,MEDIUM,1.3,LOADING,,,,UNFASTENED,109,True
SE000621,2025-04-28 14:39:00,M0012,OP0018,T00539,ST002,VEHICLE_PROXIMITY,LOW,11.1,TRAVELING,,8.8,,FASTENED,56,True
SE000622,2025-03-03 07:38:00,M0005,OP0029,T00540,ST003,UNSAFE_REVERSING,LOW,3.2,REVERSING,,,,FASTENED,13,True
SE000623,2025-03-03 08:46:00,M0005,OP0029,T00540,ST003,PERSON_PROXIMITY,LOW,41.6,TRAVELING,6.2,,,FASTENED,12,True
SE000624,2025-03-03 09:54:00,M0005,OP0029,T00540,ST003,PERSON_PROXIMITY,LOW,1.7,DUMPING,6.0,,,FASTENED,50,False
SE000625,2025-05-15 12:29:00,M0029,OP0017,T00549,ST010,UNSAFE_REVERSING,HIGH,0.8,REVERSING,,,,FASTENED,16,True
SE000626,2025-05-15 13:27:00,M0029,OP0017,T00549,ST010,SEATBELT_VIOLATION,LOW,2.0,REVERSING,,,,UNFASTENED,85,True
SE000627,2025-05-15 13:39:00,M0029,OP0017,T00549,ST010,SEATBELT_VIOLATION,LOW,2.2,WORKING,,,,UNFASTENED,108,True
SE000628,2025-05-15 14:47:00,M0029,OP0017,T00549,ST010,SEATBELT_VIOLATION,HIGH,0.9,WORKING,,,,UNFASTENED,174,True
SE000629,2025-06-28 16:08:00,M0020,OP0055,T00551,ST015,UNSAFE_REVERSING,LOW,5.6,REVERSING,,,,FASTENED,19,True
SE000630,2025-09-13 15:57:00,M0038,OP0022,T00553,ST004,OVERSPEED,MEDIUM,12.8,TRAVELING,,,,FASTENED,15,True
SE000631,2025-09-13 16:00:00,M0038,OP0022,T00553,ST004,SEATBELT_VIOLATION,LOW,6.3,TRAVELING,,,,UNFASTENED,36,True
SE000632,2025-09-13 16:57:00,M0038,OP0022,T00553,ST004,PERSON_PROXIMITY,LOW,2.0,WORKING,6.7,,,FASTENED,4,True
SE000633,2025-08-17 10:18:00,M0039,OP0029,T00555,ST003,VEHICLE_PROXIMITY,HIGH,1.0,DIGGING,,0.9,,FASTENED,4,True
SE000634,2025-08-17 12:09:00,M0039,OP0029,T00555,ST003,SEATBELT_VIOLATION,MEDIUM,2.9,DIGGING,,,,UNFASTENED,77,False
SE000635,2025-09-16 13:45:00,M0017,OP0055,T00556,ST015,HARSH_BRAKING,LOW,18.4,TRAVELING,,,,FASTENED,8,True
SE000636,2025-07-08 08:22:00,M0040,OP0028,T00558,ST002,OVERSPEED,HIGH,26.4,TRAVELING,,,,FASTENED,31,True
SE000637,2025-07-08 09:19:00,M0040,OP0028,T00558,ST002,UNSAFE_REVERSING,MEDIUM,4.4,REVERSING,,,,FASTENED,23,True
SE000638,2025-07-11 14:14:00,M0029,OP0012,T00562,ST010,SEATBELT_VIOLATION,LOW,5.9,REVERSING,,,,UNFASTENED,66,False
SE000639,2025-07-11 14:53:00,M0029,OP0012,T00562,ST010,SEATBELT_VIOLATION,LOW,6.7,TRAVELING,,,,UNFASTENED,174,True
SE000640,2025-07-11 16:33:00,M0029,OP0012,T00562,ST010,SEATBELT_VIOLATION,LOW,3.1,REVERSING,,,,UNFASTENED,167,True
SE000641,2025-08-01 10:41:00,M0004,OP0011,T00563,ST007,OBSTACLE_PROXIMITY,LOW,3.0,WORKING,,,8.2,FASTENED,54,True
SE000642,2025-02-03 09:34:00,M0022,OP0005,T00564,ST002,OBSTACLE_PROXIMITY,LOW,15.1,TRAVELING,,,6.1,FASTENED,22,True
SE000643,2025-02-03 10:46:00,M0022,OP0005,T00564,ST002,HARSH_BRAKING,LOW,25.6,TRAVELING,,,,FASTENED,3,True
SE000644,2025-02-03 11:03:00,M0022,OP0005,T00564,ST002,SEATBELT_VIOLATION,LOW,16.3,TRAVELING,,,,UNFASTENED,69,True
SE000645,2025-02-03 11:52:00,M0022,OP0005,T00564,ST002,SEATBELT_VIOLATION,LOW,4.7,TRAVELING,,,,UNFASTENED,173,True
SE000646,2025-02-03 12:03:00,M0022,OP0005,T00564,ST002,SEATBELT_VIOLATION,LOW,1.6,DUMPING,,,,UNFASTENED,96,True
SE000647,2025-02-03 12:10:00,M0022,OP0005,T00564,ST002,SEATBELT_VIOLATION,LOW,0.3,DUMPING,,,,UNFASTENED,18,True
SE000648,2025-09-14 12:43:00,M0034,OP0024,T00565,ST014,SEATBELT_VIOLATION,MEDIUM,0.8,DIGGING,,,,UNFASTENED,88,True
SE000649,2025-09-14 13:45:00,M0034,OP0024,T00565,ST014,HARSH_BRAKING,LOW,1.0,REVERSING,,,,FASTENED,6,True
SE000650,2025-09-03 13:58:00,M0031,OP0032,T00567,ST002,SEATBELT_VIOLATION,LOW,8.9,TRAVELING,,,,UNFASTENED,140,True
SE000651,2025-09-03 15:10:00,M0031,OP0032,T00567,ST002,SEATBELT_VIOLATION,LOW,4.1,REVERSING,,,,UNFASTENED,120,False
SE000652,2025-09-05 11:34:00,M0037,OP0011,T00568,ST005,SEATBELT_VIOLATION,MEDIUM,6.4,TRAVELING,,,,UNFASTENED,41,True
SE000653,2025-09-12 15:54:00,M0009,OP0027,T00569,ST004,PERSON_PROXIMITY,LOW,2.4,LOADING,8.9,,,FASTENED,13,True
SE000654,2025-03-09 11:21:00,M0027,OP0042,T00570,ST015,VEHICLE_PROXIMITY,LOW,0.5,LOADING,,6.4,,FASTENED,23,True
SE000655,2025-02-19 10:20:00,M0007,OP0019,T00571,ST012,SEATBELT_VIOLATION,HIGH,2.9,WORKING,,,,UNFASTENED,134,True
SE000656,2025-07-30 10:59:00,M0011,OP0046,T00572,ST003,SEATBELT_VIOLATION,MEDIUM,1.7,LOADING,,,,UNFASTENED,127,True
SE000657,2025-07-30 12:19:00,M0011,OP0046,T00572,ST003,PERSON_PROXIMITY,LOW,1.7,LOADING,5.9,,,FASTENED,57,False
SE000658,2025-07-30 13:09:00,M0011,OP0046,T00572,ST003,OBSTACLE_PROXIMITY,HIGH,0.8,DIGGING,,,2.1,FASTENED,30,True
SE000659,2025-08-26 10:56:00,M0007,OP0047,T00576,ST012,VEHICLE_PROXIMITY,MEDIUM,2.0,WORKING,,4.6,,FASTENED,43,True
SE000660,2025-08-26 11:10:00,M0007,OP0047,T00576,ST012,SEATBELT_VIOLATION,MEDIUM,0.2,WORKING,,,,UNFASTENED,58,True
SE000661,2025-08-26 11:55:00,M0007,OP0047,T00576,ST012,SEATBELT_VIOLATION,LOW,2.3,WORKING,,,,UNFASTENED,133,False
SE000662,2025-08-26 13:29:00,M0007,OP0047,T00576,ST012,SEATBELT_VIOLATION,HIGH,2.7,WORKING,,,,UNFASTENED,56,True
SE000663,2025-06-30 14:14:00,M0039,OP0020,T00577,ST003,PERSON_PROXIMITY,LOW,2.6,DIGGING,8.6,,,FASTENED,18,False
SE000664,2025-06-30 16:58:00,M0039,OP0020,T00577,ST003,SEATBELT_VIOLATION,MEDIUM,1.3,LOADING,,,,UNFASTENED,167,True
SE000665,2025-05-23 11:20:00,M0027,OP0019,T00579,ST015,UNSAFE_REVERSING,LOW,5.5,REVERSING,,,,FASTENED,17,True
SE000666,2025-05-23 13:40:00,M0027,OP0019,T00579,ST015,SEATBELT_VIOLATION,LOW,0.2,WORKING,,,,UNFASTENED,140,True
SE000667,2025-05-23 14:16:00,M0027,OP0019,T00579,ST015,OBSTACLE_PROXIMITY,LOW,1.6,DIGGING,,,5.3,FASTENED,4,True
SE000668,2025-07-23 13:00:00,M0018,OP0052,T00580,ST014,SEATBELT_VIOLATION,HIGH,1.9,WORKING,,,,UNFASTENED,100,True
SE000669,2025-07-23 13:38:00,M0018,OP0052,T00580,ST014,VEHICLE_PROXIMITY,MEDIUM,0.8,DIGGING,,3.4,,FASTENED,30,True
SE000670,2025-07-23 13:58:00,M0018,OP0052,T00580,ST014,HARSH_BRAKING,LOW,2.2,TRAVELING,,,,FASTENED,7,True
SE000671,2025-09-10 12:39:00,M0035,OP0028,T00582,ST013,HARSH_BRAKING,LOW,2.2,REVERSING,,,,FASTENED,8,True
SE000672,2025-09-15 12:15:00,M0033,OP0049,T00583,ST001,SEATBELT_VIOLATION,LOW,4.5,REVERSING,,,,UNFASTENED,16,True
SE000673,2025-01-07 14:06:00,M0030,OP0032,T00589,ST009,SEATBELT_VIOLATION,LOW,1.9,DUMPING,,,,UNFASTENED,164,True
SE000674,2025-06-09 13:59:00,M0023,OP0017,T00591,ST009,OBSTACLE_PROXIMITY,HIGH,1.9,WORKING,,,1.9,FASTENED,17,True
SE000675,2025-08-16 11:57:00,M0027,OP0031,T00592,ST015,PERSON_PROXIMITY,LOW,2.2,DIGGING,7.0,,,FASTENED,46,True
SE000676,2025-02-16 16:54:00,M0036,OP0041,T00594,ST006,SEATBELT_VIOLATION,HIGH,0.2,WORKING,,,,UNFASTENED,144,True
SE000677,2025-02-16 17:10:00,M0036,OP0041,T00594,ST006,PERSON_PROXIMITY,LOW,6.4,TRAVELING,5.3,,,FASTENED,14,True
SE000678,2025-02-16 18:49:00,M0036,OP0041,T00594,ST006,SEATBELT_VIOLATION,MEDIUM,7.2,TRAVELING,,,,UNFASTENED,161,True
SE000679,2025-02-16 19:35:00,M0036,OP0041,T00594,ST006,HARSH_BRAKING,LOW,2.6,REVERSING,,,,FASTENED,7,True
SE000680,2025-08-16 11:15:00,M0034,OP0007,T00596,ST014,SEATBELT_VIOLATION,LOW,3.3,TRAVELING,,,,UNFASTENED,28,True
SE000681,2025-06-09 16:07:00,M0036,OP0025,T00598,ST006,UNSAFE_REVERSING,MEDIUM,4.8,REVERSING,,,,FASTENED,22,True
SE000682,2025-06-09 16:39:00,M0036,OP0025,T00598,ST006,UNSAFE_REVERSING,LOW,6.3,REVERSING,,,,FASTENED,6,True
SE000683,2025-01-15 07:22:00,M0018,OP0008,T00600,ST014,PERSON_PROXIMITY,MEDIUM,0.5,DIGGING,2.6,,,FASTENED,41,False
SE000684,2025-01-15 09:23:00,M0018,OP0008,T00600,ST014,SEATBELT_VIOLATION,MEDIUM,2.2,DIGGING,,,,UNFASTENED,108,True
SE000685,2025-01-15 10:32:00,M0018,OP0008,T00600,ST014,OBSTACLE_PROXIMITY,LOW,1.3,LOADING,,,6.5,FASTENED,29,True
SE000686,2025-01-20 10:58:00,M0025,OP0050,T00603,ST011,UNSAFE_REVERSING,LOW,6.8,REVERSING,,,,FASTENED,18,True
SE000687,2025-01-18 13:45:00,M0029,OP0012,T00605,ST010,SEATBELT_VIOLATION,MEDIUM,2.4,WORKING,,,,UNFASTENED,104,True
SE000688,2025-01-18 14:31:00,M0029,OP0012,T00605,ST010,SEATBELT_VIOLATION,LOW,0.8,DUMPING,,,,UNFASTENED,154,True
SE000689,2025-01-18 15:54:00,M0029,OP0012,T00605,ST010,SEATBELT_VIOLATION,MEDIUM,0.9,WORKING,,,,UNFASTENED,78,True
SE000690,2025-04-05 12:20:00,M0022,OP0046,T00608,ST002,HARSH_BRAKING,LOW,30.7,TRAVELING,,,,FASTENED,2,True
SE000691,2025-04-05 12:34:00,M0022,OP0046,T00608,ST002,OBSTACLE_PROXIMITY,MEDIUM,2.4,LOADING,,,4.0,FASTENED,27,True
SE000692,2025-04-05 13:53:00,M0022,OP0046,T00608,ST002,HARSH_BRAKING,LOW,23.2,TRAVELING,,,,FASTENED,6,True
SE000693,2025-07-09 14:20:00,M0016,OP0046,T00612,ST006,OVERSPEED,MEDIUM,16.1,TRAVELING,,,,FASTENED,21,False
SE000694,2025-03-16 10:41:00,M0027,OP0011,T00613,ST015,SEATBELT_VIOLATION,LOW,4.6,TRAVELING,,,,UNFASTENED,15,False
SE000695,2025-03-16 12:06:00,M0027,OP0011,T00613,ST015,SEATBELT_VIOLATION,LOW,2.6,DIGGING,,,,UNFASTENED,13,True
SE000696,2025-03-16 13:13:00,M0027,OP0011,T00613,ST015,UNSAFE_REVERSING,MEDIUM,3.3,REVERSING,,,,FASTENED,20,False
SE000697,2025-03-16 13:40:00,M0027,OP0011,T00613,ST015,SEATBELT_VIOLATION,LOW,1.9,LOADING,,,,UNFASTENED,104,False
SE000698,2025-03-16 14:26:00,M0027,OP0011,T00613,ST015,SEATBELT_VIOLATION,HIGH,0.3,LOADING,,,,UNFASTENED,91,True
SE000699,2025-07-10 10:56:00,M0033,OP0023,T00614,ST001,SEATBELT_VIOLATION,LOW,2.0,WORKING,,,,UNFASTENED,48,True
SE000700,2025-05-18 15:42:00,M0013,OP0051,T00615,ST007,UNSAFE_REVERSING,LOW,5.5,REVERSING,,,,FASTENED,12,True
SE000701,2025-09-02 06:57:00,M0015,OP0054,T00616,ST001,VEHICLE_PROXIMITY,LOW,1.0,WORKING,,6.9,,FASTENED,45,True
SE000702,2025-09-02 07:05:00,M0015,OP0054,T00616,ST001,PERSON_PROXIMITY,MEDIUM,0.0,DIGGING,2.7,,,FASTENED,33,True
SE000703,2025-09-02 08:25:00,M0015,OP0054,T00616,ST001,SEATBELT_VIOLATION,LOW,0.4,WORKING,,,,UNFASTENED,103,True
