timestamp,machine_id,operator_id,task_id,fuel_start_l,fuel_end_l,fuel_used_l,fuel_rate_lph,operating_hours,idle_hours,idle_fuel_l,working_fuel_l,fuel_efficiency_l_per_hour,expected_fuel_rate_lph,fuel_deviation_percent
2025-07-30 12:25:00,M0011,OP0046,T00572,,,1.77,8.85,0.2,0.03,0.07,1.7,8.85,10.5,-15.7
2025-07-30 12:37:00,M0011,OP0046,T00572,,,1.77,8.85,0.2,0.04,0.07,1.7,8.85,10.5,-15.7
2025-07-30 12:49:00,M0011,OP0046,T00572,,,1.77,8.85,0.2,0.03,0.07,1.7,8.85,10.5,-15.7
2025-07-30 13:01:00,M0011,OP0046,T00572,,,1.77,8.85,0.2,0.03,0.07,1.7,8.85,10.5,-15.7
2025-07-30 13:13:00,M0011,OP0046,T00572,,,1.77,8.85,0.2,0.04,0.07,1.7,8.85,10.5,-15.7
2025-07-30 13:25:00,M0011,OP0046,T00572,,,1.77,8.85,0.2,0.03,0.07,1.7,8.85,10.5,-15.7
2025-09-23 08:49:00,M0007,OP0003,T00575,269.9,,1.62,8.1,0.2,0.03,0.11,1.51,8.1,12.0,-32.5
2025-09-23 09:01:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.03,0.11,1.51,8.1,12.0,-32.5
2025-09-23 09:13:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.03,0.11,1.51,8.1,12.0,-32.5
2025-09-23 09:25:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.03,0.11,1.51,8.1,12.0,-32.5
2025-09-23 09:37:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.04,0.11,1.51,8.1,12.0,-32.5
2025-09-23 09:49:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.04,0.11,1.51,8.1,12.0,-32.5
2025-09-23 10:01:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.03,0.11,1.51,8.1,12.0,-32.5
2025-09-23 10:13:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.03,0.11,1.51,8.1,12.0,-32.5
2025-09-23 10:25:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.04,0.11,1.51,8.1,12.0,-32.5
2025-09-23 10:37:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.03,0.11,1.51,8.1,12.0,-32.5
2025-09-23 10:49:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.04,0.11,1.51,8.1,12.0,-32.5
2025-09-23 11:01:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.04,0.11,1.51,8.1,12.0,-32.5
2025-09-23 11:13:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.04,0.11,1.51,8.1,12.0,-32.5
2025-09-23 11:25:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.04,0.11,1.51,8.1,12.0,-32.5
2025-09-23 11:37:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.04,0.11,1.51,8.1,12.0,-32.5
2025-09-23 11:49:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.04,0.11,1.51,8.1,12.0,-32.5
2025-09-23 12:01:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.03,0.11,1.51,8.1,12.0,-32.5
2025-09-23 12:13:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.03,0.11,1.51,8.1,12.0,-32.5
2025-09-23 12:25:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.04,0.11,1.51,8.1,12.0,-32.5
2025-09-23 12:37:00,M0007,OP0003,T00575,,,1.62,8.1,0.2,0.03,0.11,1.51,8.1,12.0,-32.5
2025-08-26 10:03:00,M0007,OP0047,T00576,165.3,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 10:15:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 10:27:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 10:39:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 10:51:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 11:03:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 11:15:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 11:27:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 11:39:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 11:51:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 12:03:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 12:15:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 12:27:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 12:39:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 12:51:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 13:03:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 13:15:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 13:27:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 13:39:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-08-26 13:51:00,M0007,OP0047,T00576,,,2.44,12.2,0.2,0.0,0.13,2.31,12.2,12.0,1.7
2025-06-30 13:37:00,M0039,OP0020,T00577,638.1,,2.46,12.29,0.2,0.05,0.27,2.19,12.29,20.0,-38.6
2025-06-30 13:49:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.06,0.27,2.19,12.29,20.0,-38.6
2025-06-30 14:01:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.04,0.27,2.19,12.29,20.0,-38.6
2025-06-30 14:13:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.04,0.27,2.19,12.29,20.0,-38.6
2025-06-30 14:25:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.04,0.27,2.19,12.29,20.0,-38.6
2025-06-30 14:37:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.06,0.27,2.19,12.29,20.0,-38.6
2025-06-30 14:49:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.06,0.27,2.19,12.29,20.0,-38.6
2025-06-30 15:01:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.04,0.27,2.19,12.29,20.0,-38.6
2025-06-30 15:13:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.06,0.27,2.19,12.29,20.0,-38.6
2025-06-30 15:25:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.04,0.27,2.19,12.29,20.0,-38.6
2025-06-30 15:37:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.05,0.27,2.19,12.29,20.0,-38.6
2025-06-30 15:49:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.06,0.27,2.19,12.29,20.0,-38.6
2025-06-30 16:01:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.04,0.27,2.19,12.29,20.0,-38.6
2025-06-30 16:13:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.04,0.27,2.19,12.29,20.0,-38.6
2025-06-30 16:25:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.05,0.27,2.19,12.29,20.0,-38.6
2025-06-30 16:37:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.05,0.27,2.19,12.29,20.0,-38.6
2025-06-30 16:49:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.04,0.27,2.19,12.29,20.0,-38.6
2025-06-30 17:01:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.04,0.27,2.19,12.29,20.0,-38.6
2025-06-30 17:13:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.04,0.27,2.19,12.29,20.0,-38.6
2025-06-30 17:25:00,M0039,OP0020,T00577,,,2.46,12.29,0.2,0.06,0.27,2.19,12.29,20.0,-38.6
2025-05-23 10:54:00,M0027,OP0019,T00579,283.4,,2.68,13.42,0.2,0.05,0.22,2.47,13.42,20.0,-32.9
2025-05-23 11:06:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.04,0.22,2.47,13.42,20.0,-32.9
2025-05-23 11:18:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.04,0.22,2.47,13.42,20.0,-32.9
2025-05-23 11:30:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.04,0.22,2.47,13.42,20.0,-32.9
2025-05-23 11:42:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.04,0.22,2.47,13.42,20.0,-32.9
2025-05-23 11:54:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.04,0.22,2.47,13.42,20.0,-32.9
2025-05-23 12:06:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.04,0.22,2.47,13.42,20.0,-32.9
2025-05-23 12:18:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.05,0.22,2.47,13.42,20.0,-32.9
2025-05-23 12:30:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.03,0.22,2.47,13.42,20.0,-32.9
2025-05-23 12:42:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.06,0.22,2.47,13.42,20.0,-32.9
2025-05-23 12:54:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.05,0.22,2.47,13.42,20.0,-32.9
2025-05-23 13:06:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.06,0.22,2.47,13.42,20.0,-32.9
2025-05-23 13:18:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.06,0.22,2.47,13.42,20.0,-32.9
2025-05-23 13:30:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.05,0.22,2.47,13.42,20.0,-32.9
2025-05-23 13:42:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.04,0.22,2.47,13.42,20.0,-32.9
2025-05-23 13:54:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.06,0.22,2.47,13.42,20.0,-32.9
2025-05-23 14:06:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.05,0.22,2.47,13.42,20.0,-32.9
2025-05-23 14:18:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.05,0.22,2.47,13.42,20.0,-32.9
2025-05-23 14:30:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.04,0.22,2.47,13.42,20.0,-32.9
2025-05-23 14:42:00,M0027,OP0019,T00579,,,2.68,13.42,0.2,0.05,0.22,2.47,13.42,20.0,-32.9
2025-07-23 10:54:00,M0018,OP0052,T00580,354.6,,2.97,14.85,0.2,0.05,0.24,2.73,14.85,20.0,-25.7
2025-07-23 11:06:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.05,0.24,2.73,14.85,20.0,-25.7
2025-07-23 11:18:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.05,0.24,2.73,14.85,20.0,-25.7
2025-07-23 11:30:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.04,0.24,2.73,14.85,20.0,-25.7
2025-07-23 11:42:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.03,0.24,2.73,14.85,20.0,-25.7
2025-07-23 11:54:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.05,0.24,2.73,14.85,20.0,-25.7
2025-07-23 12:06:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.04,0.24,2.73,14.85,20.0,-25.7
2025-07-23 12:18:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.04,0.24,2.73,14.85,20.0,-25.7
2025-07-23 12:30:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.04,0.24,2.73,14.85,20.0,-25.7
2025-07-23 12:42:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.05,0.24,2.73,14.85,20.0,-25.7
2025-07-23 12:54:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.05,0.24,2.73,14.85,20.0,-25.7
2025-07-23 13:06:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.04,0.24,2.73,14.85,20.0,-25.7
2025-07-23 13:18:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.05,0.24,2.73,14.85,20.0,-25.7
2025-07-23 13:30:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.04,0.24,2.73,14.85,20.0,-25.7
2025-07-23 13:42:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.04,0.24,2.73,14.85,20.0,-25.7
2025-07-23 13:54:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.04,0.24,2.73,14.85,20.0,-25.7
2025-07-23 14:06:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.05,0.24,2.73,14.85,20.0,-25.7
2025-07-23 14:18:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.05,0.24,2.73,14.85,20.0,-25.7
2025-07-23 14:30:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.05,0.24,2.73,14.85,20.0,-25.7
2025-07-23 14:42:00,M0018,OP0052,T00580,,,2.97,14.85,0.2,0.04,0.24,2.73,14.85,20.0,-25.7
2025-09-10 12:28:00,M0035,OP0028,T00582,258.0,,2.06,10.3,0.2,0.08,0.12,1.94,10.3,14.5,-29.0
2025-09-10 12:40:00,M0035,OP0028,T00582,,,2.06,10.3,0.2,0.09,0.12,1.94,10.3,14.5,-29.0
2025-09-10 12:52:00,M0035,OP0028,T00582,,,2.06,10.3,0.2,0.06,0.12,1.94,10.3,14.5,-29.0
2025-09-10 13:04:00,M0035,OP0028,T00582,,,2.06,10.3,0.2,0.06,0.12,1.94,10.3,14.5,-29.0
2025-09-10 13:16:00,M0035,OP0028,T00582,,,2.06,10.3,0.2,0.09,0.12,1.94,10.3,14.5,-29.0
2025-09-10 13:28:00,M0035,OP0028,T00582,,,2.06,10.3,0.2,0.07,0.12,1.94,10.3,14.5,-29.0
2025-09-10 13:40:00,M0035,OP0028,T00582,,,2.06,10.3,0.2,0.06,0.12,1.94,10.3,14.5,-29.0
2025-09-10 13:52:00,M0035,OP0028,T00582,,,1.72,10.3,0.17,0.05,0.1,1.62,10.3,14.5,-29.0
2025-09-15 10:14:00,M0033,OP0049,T00583,275.0,,2.37,11.85,0.2,0.03,0.1,2.27,11.85,14.5,-18.3
2025-09-15 10:26:00,M0033,OP0049,T00583,,,2.37,11.85,0.2,0.03,0.1,2.27,11.85,14.5,-18.3
2025-09-15 10:38:00,M0033,OP0049,T00583,,,2.37,11.85,0.2,0.03,0.1,2.27,11.85,14.5,-18.3
2025-09-15 10:50:00,M0033,OP0049,T00583,,,2.37,11.85,0.2,0.04,0.1,2.27,11.85,14.5,-18.3
2025-09-15 11:02:00,M0033,OP0049,T00583,,,2.37,11.85,0.2,0.04,0.1,2.27,11.85,14.5,-18.3
2025-09-15 11:14:00,M0033,OP0049,T00583,,,2.37,11.85,0.2,0.05,0.1,2.27,11.85,14.5,-18.3
2025-09-15 11:26:00,M0033,OP0049,T00583,,,2.37,11.85,0.2,0.04,0.1,2.27,11.85,14.5,-18.3
2025-09-15 11:38:00,M0033,OP0049,T00583,,,2.37,11.85,0.2,0.04,0.1,2.27,11.85,14.5,-18.3
2025-09-15 11:50:00,M0033,OP0049,T00583,,,2.37,11.85,0.2,0.03,0.1,2.27,11.85,14.5,-18.3
2025-09-15 12:02:00,M0033,OP0049,T00583,,,2.37,11.85,0.2,0.05,0.1,2.27,11.85,14.5,-18.3
2025-09-15 12:14:00,M0033,OP0049,T00583,,,0.4,11.85,0.03,0.01,0.02,0.38,11.85,14.5,-18.3
2025-06-16 15:15:00,M0020,OP0031,T00585,181.9,,1.59,7.95,0.2,0.0,0.1,1.49,7.95,10.5,-24.3
2025-06-16 15:27:00,M0020,OP0031,T00585,,,1.59,7.95,0.2,0.0,0.1,1.49,7.95,10.5,-24.3
2025-06-16 15:39:00,M0020,OP0031,T00585,,,1.59,7.95,0.2,0.0,0.1,1.49,7.95,10.5,-24.3
2025-06-16 15:51:00,M0020,OP0031,T00585,,,1.59,7.95,0.2,0.0,0.1,1.49,7.95,10.5,-24.3
2025-06-16 16:03:00,M0020,OP0031,T00585,,,1.59,7.95,0.2,0.0,0.1,1.49,7.95,10.5,-24.3
2025-06-16 16:15:00,M0020,OP0031,T00585,,,1.59,7.95,0.2,0.0,0.1,1.49,7.95,10.5,-24.3
2025-06-16 16:27:00,M0020,OP0031,T00585,,,1.59,7.95,0.2,0.0,0.1,1.49,7.95,10.5,-24.3
2025-06-16 16:39:00,M0020,OP0031,T00585,,,1.59,7.95,0.2,0.0,0.1,1.49,7.95,10.5,-24.3
2025-06-16 16:51:00,M0020,OP0031,T00585,,,1.59,7.95,0.2,0.0,0.1,1.49,7.95,10.5,-24.3
2025-06-16 17:03:00,M0020,OP0031,T00585,,,1.59,7.95,0.2,0.0,0.1,1.49,7.95,10.5,-24.3
2025-06-16 17:15:00,M0020,OP0031,T00585,,,0.26,7.95,0.03,0.0,0.02,0.25,7.95,10.5,-24.3
2025-05-13 11:45:00,M0013,OP0021,T00587,190.0,,1.76,8.78,0.2,0.04,0.09,1.67,8.78,10.5,-16.4
2025-05-13 11:57:00,M0013,OP0021,T00587,,,1.76,8.78,0.2,0.06,0.09,1.67,8.78,10.5,-16.4
2025-05-13 12:09:00,M0013,OP0021,T00587,,,1.76,8.78,0.2,0.05,0.09,1.67,8.78,10.5,-16.4
2025-05-13 12:21:00,M0013,OP0021,T00587,,,1.02,8.78,0.12,0.02,0.05,0.97,8.78,10.5,-16.4
2025-02-13 06:29:00,M0040,OP0038,T00588,392.4,,3.08,15.4,0.2,0.05,0.13,2.95,15.4,19.5,-21.0
2025-02-13 06:41:00,M0040,OP0038,T00588,,,3.08,15.4,0.2,0.05,0.13,2.95,15.4,19.5,-21.0
2025-02-13 06:53:00,M0040,OP0038,T00588,,,3.08,15.4,0.2,0.04,0.13,2.95,15.4,19.5,-21.0
2025-02-13 07:05:00,M0040,OP0038,T00588,,,3.08,15.4,0.2,0.04,0.13,2.95,15.4,19.5,-21.0
2025-02-13 07:17:00,M0040,OP0038,T00588,,,3.08,15.4,0.2,0.06,0.13,2.95,15.4,19.5,-21.0
2025-02-13 07:29:00,M0040,OP0038,T00588,,,3.08,15.4,0.2,0.05,0.13,2.95,15.4,19.5,-21.0
2025-02-13 07:41:00,M0040,OP0038,T00588,,,3.08,15.4,0.2,0.04,0.13,2.95,15.4,19.5,-21.0
2025-02-13 07:53:00,M0040,OP0038,T00588,,,3.08,15.4,0.2,0.06,0.13,2.95,15.4,19.5,-21.0
2025-02-13 08:05:00,M0040,OP0038,T00588,,,2.57,15.4,0.17,0.03,0.11,2.46,15.4,19.5,-21.0
2025-01-07 11:33:00,M0030,OP0032,T00589,189.8,,2.86,14.3,0.2,0.04,0.19,2.67,14.3,20.0,-28.5
2025-01-07 11:45:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.04,0.19,2.67,14.3,20.0,-28.5
2025-01-07 11:57:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.04,0.19,2.67,14.3,20.0,-28.5
2025-01-07 12:09:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.03,0.19,2.67,14.3,20.0,-28.5
2025-01-07 12:21:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.03,0.19,2.67,14.3,20.0,-28.5
2025-01-07 12:33:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.03,0.19,2.67,14.3,20.0,-28.5
2025-01-07 12:45:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.03,0.19,2.67,14.3,20.0,-28.5
2025-01-07 12:57:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.04,0.19,2.67,14.3,20.0,-28.5
2025-01-07 13:09:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.03,0.19,2.67,14.3,20.0,-28.5
2025-01-07 13:21:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.04,0.19,2.67,14.3,20.0,-28.5
2025-01-07 13:33:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.03,0.19,2.67,14.3,20.0,-28.5
2025-01-07 13:45:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.03,0.19,2.67,14.3,20.0,-28.5
2025-01-07 13:57:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.03,0.19,2.67,14.3,20.0,-28.5
2025-01-07 14:09:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.03,0.19,2.67,14.3,20.0,-28.5
2025-01-07 14:21:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.04,0.19,2.67,14.3,20.0,-28.5
2025-01-07 14:33:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.04,0.19,2.67,14.3,20.0,-28.5
2025-01-07 14:45:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.03,0.19,2.67,14.3,20.0,-28.5
2025-01-07 14:57:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.04,0.19,2.67,14.3,20.0,-28.5
2025-01-07 15:09:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.03,0.19,2.67,14.3,20.0,-28.5
2025-01-07 15:21:00,M0030,OP0032,T00589,,,2.86,14.3,0.2,0.04,0.19,2.67,14.3,20.0,-28.5
2025-08-28 08:31:00,M0035,OP0050,T00590,299.1,,2.18,10.89,0.2,0.02,0.11,2.07,10.89,14.5,-24.9
2025-08-28 08:43:00,M0035,OP0050,T00590,,,2.18,10.89,0.2,0.02,0.11,2.07,10.89,14.5,-24.9
2025-08-28 08:55:00,M0035,OP0050,T00590,,,2.18,10.89,0.2,0.01,0.11,2.07,10.89,14.5,-24.9
2025-08-28 09:07:00,M0035,OP0050,T00590,,,2.18,10.89,0.2,0.01,0.11,2.07,10.89,14.5,-24.9
2025-08-28 09:19:00,M0035,OP0050,T00590,,,2.18,10.89,0.2,0.02,0.11,2.07,10.89,14.5,-24.9
2025-08-28 09:31:00,M0035,OP0050,T00590,,,2.18,10.89,0.2,0.02,0.11,2.07,10.89,14.5,-24.9
2025-08-28 09:43:00,M0035,OP0050,T00590,,,2.18,10.89,0.2,0.02,0.11,2.07,10.89,14.5,-24.9
2025-08-28 09:55:00,M0035,OP0050,T00590,,,2.18,10.89,0.2,0.02,0.11,2.07,10.89,14.5,-24.9
2025-08-28 10:07:00,M0035,OP0050,T00590,,,2.18,10.89,0.2,0.02,0.11,2.07,10.89,14.5,-24.9
2025-08-28 10:19:00,M0035,OP0050,T00590,,,2.18,10.89,0.2,0.02,0.11,2.07,10.89,14.5,-24.9
2025-08-28 10:31:00,M0035,OP0050,T00590,,,2.18,10.89,0.2,0.01,0.11,2.07,10.89,14.5,-24.9
2025-08-28 10:43:00,M0035,OP0050,T00590,,,2.18,10.89,0.2,0.02,0.11,2.07,10.89,14.5,-24.9
2025-08-28 10:55:00,M0035,OP0050,T00590,,,2.18,10.89,0.2,0.02,0.11,2.07,10.89,14.5,-24.9
2025-08-28 11:07:00,M0035,OP0050,T00590,,,2.18,10.89,0.2,0.01,0.11,2.07,10.89,14.5,-24.9
2025-08-28 11:19:00,M0035,OP0050,T00590,,,2.18,10.89,0.2,0.02,0.11,2.07,10.89,14.5,-24.9
2025-08-28 11:31:00,M0035,OP0050,T00590,,,2.18,10.89,0.2,0.02,0.11,2.07,10.89,14.5,-24.9
2025-08-28 11:43:00,M0035,OP0050,T00590,,,1.09,10.89,0.1,0.01,0.05,1.03,10.89,14.5,-24.9
2025-06-09 10:04:00,M0023,OP0017,T00591,314.4,,3.4,16.98,0.2,0.04,0.18,3.22,16.98,19.5,-12.9
2025-06-09 10:16:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.03,0.18,3.22,16.98,19.5,-12.9
2025-06-09 10:28:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.03,0.18,3.22,16.98,19.5,-12.9
2025-06-09 10:40:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.04,0.18,3.22,16.98,19.5,-12.9
2025-06-09 10:52:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.03,0.18,3.22,16.98,19.5,-12.9
2025-06-09 11:04:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.04,0.18,3.22,16.98,19.5,-12.9
2025-06-09 11:16:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.03,0.18,3.22,16.98,19.5,-12.9
2025-06-09 11:28:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.03,0.18,3.22,16.98,19.5,-12.9
2025-06-09 11:40:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.03,0.18,3.22,16.98,19.5,-12.9
2025-06-09 11:52:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.03,0.18,3.22,16.98,19.5,-12.9
2025-06-09 12:04:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.04,0.18,3.22,16.98,19.5,-12.9
2025-06-09 12:16:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.03,0.18,3.22,16.98,19.5,-12.9
2025-06-09 12:28:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.04,0.18,3.22,16.98,19.5,-12.9
2025-06-09 12:40:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.04,0.18,3.22,16.98,19.5,-12.9
2025-06-09 12:52:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.04,0.18,3.22,16.98,19.5,-12.9
2025-06-09 13:04:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.03,0.18,3.22,16.98,19.5,-12.9
2025-06-09 13:16:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.03,0.18,3.22,16.98,19.5,-12.9
2025-06-09 13:28:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.04,0.18,3.22,16.98,19.5,-12.9
2025-06-09 13:40:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.03,0.18,3.22,16.98,19.5,-12.9
2025-06-09 13:52:00,M0023,OP0017,T00591,,,3.4,16.98,0.2,0.04,0.18,3.22,16.98,19.5,-12.9
2025-08-16 08:08:00,M0027,OP0031,T00592,333.4,,3.35,16.77,0.2,0.03,0.16,3.19,16.77,20.0,-16.1
2025-08-16 08:20:00,M0027,OP0031,T00592,,,3.35,16.77,0.2,0.03,0.16,3.19,16.77,20.0,-16.1
2025-08-16 08:32:00,M0027,OP0031,T00592,,,3.35,16.77,0.2,0.02,0.16,3.19,16.77,20.0,-16.1
2025-08-16 08:44:00,M0027,OP0031,T00592,,,3.35,16.77,0.2,0.03,0.16,3.19,16.77,20.0,-16.1
2025-08-16 08:56:00,M0027,OP0031,T00592,,,3.35,16.77,0.2,0.02,0.16,3.19,16.77,20.0,-16.1
2025-08-16 09:08:00,M0027,OP0031,T00592,,,3.35,16.77,0.2,0.03,0.16,3.19,16.77,20.0,-16.1
2025-08-16 09:20:00,M0027,OP0031,T00592,,,3.35,16.77,0.2,0.02,0.16,3.19,16.77,20.0,-16.1
